stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops
PS Tuglak Road,28.599867,77.211267,29,29,0.0012619888944977284,0.000618376580547794,0.0003039837813089454,"PS Tughlaq Road (7 m), PS Tuglak Road (7 m), Police Station Tughlaq Road (14 m), DELHI GYMKHANA CLUB (430 m), DELHI GYMKHANA CLUB (449 m)"
G Block,28.609678,77.209908,31,31,0.000757193336698637,0.00035367342643428533,0.00011032307846321271,"G Block (Kamraj Marg) (12 m), Sunehri Masjid/ G Block (12 m), G Block (32 m), Sena Bhawan (279 m), Krishan Menon Marg (308 m)"
Red Cross Road,28.617693,77.211052,67,67,0.002523977788995457,0.00015376230176712477,0.0003697363008247963,"Red Cross Road (70 m), Krishi Bhawan (218 m), Krishi Bhawan (271 m), Central Secretariat Metro Station (307 m), Central Secretariat Metro Station (306 m)"
Nehru Place Terminal,28.54735,77.253991,87,87,0.002523977788995457,0.006397213649066776,0.00045564864163464056,"Nehru Place (6 m), Nehru Place Terminal (137 m), Paras Cinema (141 m), Paras Cinema (150 m), Nehru Place Terminal (171 m)"
Sadiq Nagar,28.555099,77.223,28,28,0.0010095911155981827,0.0006313540964643797,0.00022701031550893407,"Sadiq Nagar (60 m), Gargi College (384 m), Siri Fort Road (408 m), K.N. College (484 m), Gargi College (485 m)"
Gargi College,28.555599,77.218079,9,9,0.001514386673397274,0.0012415562986420258,0.00020313906108013574,"K.N. College (11 m), Kamla Nehru College (13 m), Gargi College (101 m), K N College (161 m), Neeti Bagh (235 m)"
Kamla Nehru College,28.5557,77.218002,7,7,0.0010095911155981827,0.002216687647999927,0.00015713043896395452,"K.N. College (10 m), Gargi College (13 m), Gargi College (111 m), K N College (148 m), Neeti Bagh (223 m)"
Neeti Bagh,28.557829,77.217537,14,14,0.0017667844522968198,0.0004328826709359307,0.00020008339344166636,"Niti Bagh (1 m), Kamla Nehru College/Niti Bag (2 m), Neeti Bagh (18 m), Anandlok (94 m), Neeti Bagh (96 m)"
I Block Sarojini Nagar,28.579397,77.192268,13,13,0.0017667844522968198,5.325166792509694e-05,0.00022962935047011917,"I Block Sarojini Nagar (7 m), I Block S N (17 m), I Block Sarojini Nagar (82 m), M Block Sarojini Nagar (248 m), M Block Sarojini Nagar (272 m)"
Safdarjung Enclave,28.566235,77.191513,4,4,0.0010095911155981827,0.0004396509832009838,0.0001097104201502285,"Safdurjang Enclave (30 m), Safdarjung E (220 m), Bhikaji Kama Place (236 m), Green Field School (256 m), Bhikaji Cama Place (279 m)"
Green Field School,28.566019,77.194122,7,7,0.0012619888944977284,0.0038738616239660704,0.00026205209469957184,"Green Field School (7 m), Safdarjung Enclave (256 m), Safdurjang Enclave (286 m), Nauroji Nagar (374 m), Nauroji Nagar (412 m)"
CH Harsukh Marg,28.564207,77.200554,1,1,0.0005047955577990914,0.003593687470102212,0.00014709619533907897,"Kamal Cinema (158 m), Kamal Cinema (200 m), Arjun Nagar (342 m), Raj Nagar (592 m), Raj Nagar (611 m)"
Arjun Nagar,28.561131,77.200867,63,63,0.0012619888944977284,0.008637335009151169,0.00030378604528292575,"CH Harsukh Marg (342 m), Kamal Cinema (472 m), Kamal Cinema (494 m), Green Park (640 m), Yusuf Sarai (660 m)"
NCC Office,28.559332,77.192596,1,1,0.0005047955577990914,0.0031336399350873284,0.0002034984638658889,"R K Puram Sec-2 (484 m), Ch Harsukh Marg (488 m), Green Field S (494 m), R K Puram Sec-2 (495 m), Ch Harsukh Marg (510 m)"
RK Puram Sec 2,28.558002,77.187126,1,1,0.0005047955577990914,0.003001055521612337,0.0001294914865173988,"RK Khanna Tennis Stadium (20 m), RK Khanna Tennis Stadium (47 m), Ch Harsukh Marg (98 m), RK Puram Sec 3 (137 m), RK Puram Sec 3 (179 m)"
C-1 Janak Puri,28.617399,77.078499,96,96,0.005047955577990914,0.009723796915841834,0.000985404106880156,"C-1 Janak Puri (17 m), C-1 Janak Puri (33 m), C-1 Janak Puri (34 m), Janak Puri (146 m), Mata Chandan Devi Hospital (164 m)"
Dabri Village,28.60791,77.08215,64,64,0.001514386673397274,0.002594869524611852,0.0002942351092600933,"Dabri Village (24 m), Dabri Village (129 m), Vijay Enclave (Palam-Dabri Road) (181 m), Vijay Enclave (Palam-Dabri Road) (183 m), New Dwarka Road Seetapuri (185 m)"
Dashrath Puri,28.603544,77.082855,64,64,0.0010095911155981827,0.00330573604508681,0.0002453763283840694,"Dashrath Puri (19 m), Mahaveer Enclave III (303 m), Mahaveer Enclave III (311 m), Vijay Enclave (Palam-Dabri Road) (363 m), Vijay Enclave (Palam-Dabri Road) (373 m)"
Royal Residency,28.5816,77.070602,2,2,0.0010095911155981827,8.566008583981865e-05,0.00018038538374058862,"Royal Residency (Dwarka) (3 m), Royal Residency (Dwarka) (28 m), Royal Residency (Dwarka) (32 m), Dwarka Sec-19/20 X-ing (86 m), amrahi crossing (ramphal chowk) (397 m)"
Sec-8 DTC Bus Depot,28.577101,77.070099,2,2,0.000757193336698637,0.00016797788080358614,0.00013979607528912663,"Dwarka Sec 8 DTC Depot (6 m), Dwarka Sec 8 DTC Depot (29 m), Sector 9 Metro Station (125 m), Apeejay School of Management (163 m), Apeejay School of Management (185 m)"
Dwarka Sector-8 Metro Station,28.568243,77.067535,3,3,0.0012619888944977284,0.0022071496776888988,0.0002943056172119178,"Dwarka Sec8 (46 m), Dwarka Sec 8 Metro station Crossing (90 m), s p g complex spg sector-8 (96 m), Dwarka Sec 8 (96 m), Dwarka Metro Station Sec-8 (103 m)"
Dwarka Sec 25 Crossing,28.554192,77.051575,6,6,0.002271580010095911,0.0024004346341817205,0.0005696853041380651,"Dwarka Sec 25 Crossing (33 m), Dwarka Sec 22 Cluster Depot (69 m), Dwarka Sec 22 Cluster Depot (69 m), Dwarka Sec 21 Crossing Bharthal Chowk (79 m), Dwarka Sec 21 Crossing Bharthal Chowk (112 m)"
Dwarka Sec 21/25,28.550007,77.054878,2,2,0.000757193336698637,3.7823860796990657e-07,0.00022431462326351638,"Dwarka Sec 21/25 (81 m), Dwarka Sec-21 Metro Station (265 m), Dwarka Sec-21 Metro Station (273 m), Bharthal Under Pass (348 m), Bharthal Under Pass (365 m)"
G Block Puspanjali,28.541609,77.077263,3,3,0.001514386673397274,0.0003046555383959538,0.00044762248714436516,"Puspanjali G Block (346 m), Puspanjali G Block (371 m), Pushpanjali (833 m), Pushpanjali (856 m), Dwarka Road (1227 m)"
Pushpanjali,28.539234,77.085342,2,2,0.000757193336698637,3.7823860796990657e-07,0.0001314619529354734,"Pushpanjali (31 m), Samalkha Crossing (607 m), Samalkha Village (720 m), Samalkha Village (727 m), Samalkha Crossing (698 m)"
Samalkha Crossing,28.537322,77.092137,108,108,0.003785966683493185,0.007532032063098245,0.0008618180127174284,"Samalkha Crossing (120 m), Samalka Crossing (148 m), Samalkha More (149 m), Samalkha Crossing (169 m), Samalkha Village (346 m)"
Samalkha Village,28.534542,77.090534,86,86,0.0020191822311963654,0.003131791121559705,0.00026248555497062926,"Samalkha Village (17 m), Samalkha Crossing (346 m), Samalkha Crossing (415 m), Kapashera Crossing (428 m), Kapashera Crossing (434 m)"
Kapashera Crossing,28.528867,77.08675,75,75,0.001514386673397274,0.0018955790177791728,0.0002819139287435728,"Kapashera More (132 m), Kapashera More (Najafgarh Road) (203 m), Kapashera Crossing (296 m), Kapashera Crossing (302 m), Kapashera Village (567 m)"
Kapashera Village,28.5235,77.08325,58,58,0.0020191822311963654,0.0010392322441023362,0.00033036706005004304,"Kapashera Border (91 m), Kapashera Village (121 m), Kapashera Border (138 m), Kapashera Border (303 m), Kapashera Crossing (686 m)"
Kapashera Border,28.520985,77.082039,53,53,0.000757193336698637,0.0018718259863727692,0.00016193558091307563,"Kapashera Border (170 m), Kapashera Border (212 m), Kapashera Village (303 m), Kapashera Village (424 m), Kapashera Village Bijwasan Road (927 m)"
Pipal Chowk,28.511925,77.07476,4,4,0.0005047955577990914,0.0014900620213459633,0.0002553359735356852,"Pipal Chowk (21 m), Kapashera Border (1231 m), Kapashera Border (1391 m), Kapashera Border (1438 m), Kapashera Village (1529 m)"
Atlas Chowk,28.490908,77.082054,11,11,0.000757193336698637,0.0023045383608410897,0.0003358639168084967,"Atlas Chowk (50 m), Shyam Chowk (716 m), Shyam Chowk (733 m), Shankar Chowk (1463 m), Sikandarpur (1472 m)"
IFFCO Chowk,28.479107,77.070854,15,15,0.000757193336698637,0.005834648613366845,0.00033070042736192267,"IFFCO Chowk (142 m), IFFCO Chowk (182 m), IFFCO Chowk (201 m), Sukhrali (831 m), Sukhrali (830 m)"
Avtar Enclave,28.677494,77.112083,35,35,0.0017667844522968198,0.0009057201214269742,0.00017358639870454837,"Avtar Enclave (26 m), Avtar Enclave / New Multan Nagar (29 m), New Multan Nagar (28 m), Shiv Enclave/New Multan Nagar (35 m), Shiva Enclave/ New Multan Nagar (45 m)"
Raja Garden (Ring Road),28.651718,77.124601,26,26,0.003028773346794548,0.014675462596663106,0.0006307831508075722,"Raja Garden (Ring Road) (96 m), Raja Garden (188 m), Mukharji Park (192 m), Raja Garden (201 m), Raja Garden Terminal (327 m)"
COD Ring Road,28.612917,77.137352,66,66,0.001514386673397274,0.000593467918514115,0.00026594419395951723,"COD Ring Road (8 m), COD Ring Road (63 m), Barar Square (364 m), Base Hospital (576 m), Base Hospital (587 m)"
South Moti Bagh,28.577999,77.175003,70,70,0.004795557799091368,0.007892743341280511,0.0006417540705825441,"South Moti Bagh (81 m), South Moti Bagh (93 m), South Moti Bagh (139 m), R. K. Puram Sec-12 (360 m), RK Puram Sec 9 (367 m)"
MMTC,28.5348,77.196899,2,2,0.0005047955577990914,9.383562694904822e-05,0.00010491538337863021,"MMTC / Adhchini Village (27 m), MMTC / Adhchini Village (61 m), PTS (236 m), PTS (242 m), PTS (246 m)"
PTS,28.532801,77.1959,40,40,0.0017667844522968198,0.00321126151323237,0.000362064374342031,"PTS (7 m), PTS (31 m), PTS (43 m), PTS Geetanjali (189 m), PTS (Geetanjali Enclave) (196 m)"
Mahavir Nagar,28.632832,77.085442,2,2,0.000757193336698637,3.719498291874574e-06,0.00013617258723114706,"Janakpuri East Metro Station/ Nangli Zalib (31 m), Janakpuri East Metro Station/ Nangli Zalib (98 m), Janakpuri East Nangli Zalib (101 m), B2A Janakpuri (102 m), Janak Puri East Metro St. (131 m)"
Janak Puri Check Post,28.63410634,77.08877739,61,61,0.002271580010095911,0.00010492253193278247,0.00022058940534345578,"Janak Puri Check Post (28 m), Check Post Janak Puri (38 m), Ganesh Nagar Check Post (60 m), Ganesh Nagar (150 m), Ganesh Nagar (190 m)"
Tilak Nagar,28.635267,77.092767,7,7,0.001514386673397274,0.00033151618865187696,0.0001836175233821201,"Tilak Nagar Crossing (Najafgarh Road) (20 m), Tilak Nagar Crossing (33 m), Tilak Nagar Crossing (Najafgarh Road) (38 m), Ganesh Nagar (224 m), Tilak Nagar Terminal (305 m)"
Tilak Nagar Jail Road,28.634409,77.097456,56,56,0.002523977788995457,0.0006783529074986348,0.0003149793836525693,"Tilak Nagar Jail Road (165 m), Tilak Nagar Terminal (253 m), Tilak Nagar Terminal (270 m), Tilak Nagar Terminal (299 m), Fateh Nagar (379 m)"
Tigris Road,28.589571,77.128365,2,2,0.000757193336698637,1.1196073282880816e-05,0.00021253435542490466,"Tigris Road (103 m), Palam Crossing (313 m), C-B Sec. School (674 m), Dr. APJ Abdul Kalam School (678 m), P S Sadar Bazar (821 m)"
Dr. APJ Abdul Kalam School,28.595158,77.13118,1,1,0.0005047955577990914,6.77224465967206e-05,0.00010975185237742689,"C-B Sec. School (17 m), Kabul Line (342 m), Kabul Line (380 m), Shastri Bazar (380 m), Shastri Bazar (450 m)"
Ashram (Hari Nagar),28.574277,77.256865,32,32,0.0020191822311963654,0.002730604926314782,0.00044067483277091863,"Ashram (Hari Nagar) (24 m), Ashram (Hari Nagar) (120 m), Maharani Bagh / Ashram (239 m), Maharani Bagh / Ashram (301 m), Ashram Chowk (398 m)"
Rojdoot Hotel,28.5827,77.2525,26,26,0.0010095911155981827,2.0771415010766358e-05,0.0001392492110422152,"Rajdoot Hotel (30 m), Bhogal (129 m), P S Nizamuddin (165 m), Bhogal (191 m), Bhogal (Jungpura) (355 m)"
Nizamuddin Railway Station,28.5863252,77.2530455,54,54,0.0010095911155981827,3.1860360881033284e-08,0.000125298279315491,"Nizamuddin Railway Station (22 m), Bhogal (380 m), Bhogal (Jungpura) (361 m), Rojdoot Hotel (405 m), Bhogal (Jungpura) (378 m)"
Majra Dabas Village,28.76971,76.99878,17,17,0.0012619888944977284,0.006366963953274887,0.00043249500345564676,"Majra Dabas Village (84 m), govt. tube well (635 m), Chand Pur Majra School (1193 m), Chand Pur Majra School (1198 m), Prem Piyau (1730 m)"
Chand Pur Majra School,28.75891,76.99914,16,16,0.0010095911155981827,0.0029265245703308583,0.00025308261965304753,"Chand Pur Majra School (20 m), Majra Dabas Village (1119 m), Chand Pur Village (1041 m), Chand Pur Village (1046 m), Majra Dabas Village (1198 m)"
Chand Pur Village,28.75339,77.00776,6,6,0.0012619888944977284,9.558108264309986e-08,0.00013367346561155735,"Chand Pur Village (11 m), Chand Pur Village (296 m), Chand Pur Village (296 m), Chandpur Kalan Crossing (685 m), Chand Pur Xing (688 m)"
SDM Court Kanjhawala,28.740427,77.00954,23,23,0.0017667844522968198,0.0011372594068476103,0.00026434564307474003,"Kanjhawla School (217 m), Kanjhawala School (247 m), Kanjhawla Chowk (331 m), Kanjhawala Chowk (347 m), Kanjhawala Chowk (355 m)"
Krishna Vihar,28.709763,77.081177,84,84,0.002271580010095911,0.01683167366322036,0.00023780729298501495,"Krishna Vihar (14 m), Krishna Vihar (25 m), Brahm Shakti Hospital (293 m), Brahm Shakti Hospital (310 m), Buddh Vihar (441 m)"
Naraina Vihar,28.624306,77.135286,77,77,0.004290762241292276,0.018448319899700066,0.0008749751394973288,"Naraina Vihar (193 m), Naraina Vihar (197 m), Naraina Vihar / Indra Market (276 m), Naraina Vihar / Indra Market (286 m), Naraina Vihar (352 m)"
Ganesh Nagar,28.634432,77.090683,118,118,0.005552751135790005,0.02779472028129648,0.0007619589087298436,"Ganesh Nagar (116 m), Ganesh Nagar Check Post (135 m), Check Post Janak Puri (153 m), Janak Puri Check Post (190 m), Janak Puri Check Post (192 m)"
Janak Puri East Metro St.,28.63306,77.086754,4,4,0.0012619888944977284,7.154846834195386e-05,0.00012941583934738217,"Janakpuri East Nangli Zalib (48 m), Janakpuri East Metro Station/ Nangli Zalib (103 m), Mahavir Nagar (131 m), Janak Puri Check Post (221 m), Janakpuri East Metro Station/ Nangli Zalib (223 m)"
Dholi Piao,28.629,77.07637,202,202,0.006057546693589096,0.025530437285543654,0.0010109621675747935,"Dholi Piao (17 m), Dholi Piao (67 m), Dholi Piao (85 m), Janakpuri West (127 m), Janak Puri  District Centre (212 m)"
Uttam Nagar,28.622732,77.060226,164,164,0.003281171125694094,0.017077842718243263,0.00039787701712288594,"Uttam Nagar (33 m), Uttam Nagar (33 m), Uttam Nagar (104 m), Prem Nagar (298 m), Prem Nagar (338 m)"
Prem Nagar,28.621961,77.05731,173,173,0.005805148914689551,0.11668904196400784,0.0013331117746792868,"Prem Nagar (48 m), Prem Nagar (58 m), Prem Nagar (97 m), Uttam Nagar West (109 m), Uttam Nagar (298 m)"
Om Vihar,28.621,77.052203,118,118,0.0012619888944977284,0.008659234169932327,0.00024130080720541745,"Om Vihar (46 m), Om Vihar (66 m), Om Vihar (66 m), Kiran Garden (229 m), Kiran Garden (281 m)"
Mohan Garden,28.6201416006644,77.0404835810889,116,116,0.0020191822311963654,0.0042645780448097,0.00020798781676480125,"Mohan Garden (23 m), Mohan Garden (41 m), Mohan Garden (58 m), Pipal Wala Road Crossing Mohan Garden (120 m), Mohan Garden (129 m)"
Sewak Park,28.620001,77.038597,2,2,0.0005047955577990914,0.0,8.28651947811847e-05,"Mohan Garden (56 m), Pipal Wala Road Crossing Mohan Garden (63 m), Mohan Garden (65 m), Pipal Wala Road Crossing Mohan Garden (66 m), Mohan Garden (128 m)"
Nangli Sakrawati,28.6146300895119,77.0039039906278,130,130,0.0012619888944977284,0.00025617603455279183,0.00014784385324720625,"Nangli Sakrawati (3 m), Nangli Sakrawati (19 m), Nangli Sakrawati (45 m), Nangli Sakrawati (49 m), Nangli Sakrawati Crossing (387 m)"
Sai Baba Mandir (Nazafgarh),28.613474,76.999512,60,60,0.0005047955577990914,0.00017104725095497047,0.0001039383377789403,"Sai Baba Mandir (7 m), Sai Baba Mandir (Nazafgarh) (45 m), Sai Baba Mandir (Nazafgarh) (45 m), Power House NajafGarh (323 m), Power House NajafGarh (325 m)"
Deen Pur,28.593712,76.991913,2,2,0.000757193336698637,0.00034553387850065506,0.0001014362199728605,"Deen Pur (33 m), Deenpur Village (36 m), Deenpur Village (40 m), Goela Dairy Crossing (240 m), Goela Dairy Crossing (243 m)"
Shyam Vihar,28.591481,77.000564,6,6,0.0010095911155981827,0.0012901930794027116,0.0002805034337227856,"Shyam Vihar (18 m), Goyla School (565 m), Goyla School (627 m), Goyla Dairy Crossing (653 m), adhyapak nagar (715 m)"
Goyla School,28.58926,77.00576,2,2,0.0005047955577990914,0.00012176290982266082,0.0001883735642307004,"Goyla School (64 m), Goyla Village (318 m), Goyla Village (344 m), Shyam Vihar (565 m), Shyam Vihar (575 m)"
Goyla Primary School,28.583946,77.010323,2,2,0.0005047955577990914,0.0001618573174476008,0.0001329773443703197,"Goyla Primary School (16 m), Taj Pur More (70 m), Taj Pur More (82 m), Taj Pur More (140 m), Taj Pur More (159 m)"
Taj Pur More,28.583448,77.010941,18,18,0.002271580010095911,0.009074685895482843,0.0005997375571823547,"Taj Pur More (13 m), Taj Pur More (61 m), Goyla Primary School (82 m), Taj Pur More (83 m), Goyla Primary School (92 m)"
Nilothi Xing,28.662043,77.049248,2,2,0.0005047955577990914,0.0001116141681349635,0.0001442257905335888,"Rishal Garden (40 m), Rishal Garden (45 m), Rishal Garden (48 m), Rishal Garden (63 m), Nilothi Crossing (420 m)"
Aman Puri,28.672904,77.059582,40,40,0.0012619888944977284,0.00022576170968028602,0.00016074968399186734,"Aman Puri (23 m), Aman Puri (33 m), Aman Puri (34 m), Qamruddin Nagar (90 m), Kamaruddin Ngr Xing (171 m)"
Nangloi Post Office,28.68008,77.066236,25,25,0.0017667844522968198,0.000518908778378388,0.00021485349072352248,"Nangloi Post Office (32 m), Nangloi Post Office (36 m), Nangloi (Najafgarh Road) (142 m), Nangloi (197 m), Nangloi (Najafgarh Road) (232 m)"
Prashant Vihar,28.713352,77.138458,2,2,0.000757193336698637,0.0,9.995363151955462e-05,"Uttri Pitam Pura (40 m), Uttri Pitam Pura (192 m), Pitam Pura BV Block (332 m), Pitampura RU Block (348 m), Pitam Pura BV Block (358 m)"
PWD Office / Aruna Nagar Ring Road,28.7026,77.2277,8,8,0.0005047955577990914,0.00013519339046544828,0.00010841219405669902,"PWD Office / Aruna Nagar Ring Road (37 m), Majnu Ka Tila (146 m), Majnu Ka Tila Outer Ring Road (545 m), Majnu Ka Tila Outer Ring Road (549 m), Balak Ram Hospital (519 m)"
Majnu Ka Tila Outer Ring Road,28.69765,77.22741,8,8,0.0010095911155981827,0.0003444172504679139,0.00018091824415561895,"Majnu Ka Tila Outer Ring Road (25 m), Nehru Vihar Crossing (194 m), Majnu Ka Tilla (209 m), Majnu Ka Tila (214 m), Raksha Vigyan Kendra (395 m)"
Majnu Ka Tila,28.696659,77.225525,5,5,0.001514386673397274,0.005840152522146658,0.0002697319167056271,"Majnu Ka Tilla (15 m), Majnu Ka Tila Outer Ring Road (198 m), Majnu Ka Tila Outer Ring Road (214 m), Nehru Vihar Crossing (311 m), Purana Chandrawal (353 m)"
Purana Chandrawal,28.694435,77.222946,4,4,0.000757193336698637,0.004054411358496775,0.00012939380690408557,"Purana Chandrawal (25 m), Mall Road (305 m), Mall Road (311 m), Majnu Ka Tila (353 m), Majnu Ka Tilla (362 m)"
Exchange Store (Hill Road),28.67772,77.22303,4,4,0.0010095911155981827,0.00015251787137613657,0.00015054619150747762,"Exchange Store (Hill Road) (15 m), Civil Lines Metro Station (145 m), Civil Lines Metro Station (154 m), Exchange Store / Civil Lines Metro Station (208 m), IP College (228 m)"
PNB STA Road,28.678372,77.220876,3,3,0.0005047955577990914,0.0,8.145016834081031e-05,"PNB STA Road (12 m), Exchange Store (Hill Road) (220 m), Exchange Store (Hill Road) (223 m), Rajpur Road Transport Deptt (228 m), Rajpur Road Transport Deptt (231 m)"
Rajpur Road Transport Deptt,28.67895,77.21861,6,6,0.0012619888944977284,0.0012336519811185992,0.0003588746150679392,"Rajpur Road Transport Deptt (9 m), PNB STA Road (231 m), PNB STA Road (235 m), Exchange Store (Hill Road) (451 m), Exchange Store (Hill Road) (453 m)"
MCD Store (Rajpur Road),28.67319,77.216938,4,4,0.0005047955577990914,9.305154169873193e-07,0.00011083810258233158,"MCD Store (Rajpur Road) (21 m), Aruna Asaf Ali Hospital (401 m), Aruna Asaf Ali Hospital (428 m), Rajpur Road Transport Deptt (659 m), Rajpur Road Transport Deptt (668 m)"
