stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops,Nearest Metro,Metro Line,Metro Distance (m),Walking Time (min)
Nanak Heri School,28.52389,76.98659,4,4,0.0007571933366986,4.2480481174711046e-08,0.0001183888631277,"Nanak Heri School (29 m), Nanak Heri Village (325 m), Nanak Heri Village (342 m), Badu sarai Village (636 m), Badu Sarai Village (647 m)",Sector 28,Violet Line,5085.7,61.03
Mundhela Kalan School,28.6052309088192,76.8936385357803,7,7,0.000504795557799,0.0003264355293803,0.0001381548543802,"Mundhela Kalan School (12 m), Mundela Kalan Depot (478 m), Mundhela Kalan Village (493 m), Mundhela Kalan Village (499 m), Mundhela Crossing (Dhansa Road) (857 m)",Najafgarh,Grey Line,8715.61,104.59
Mundhela Kalan Village,28.609734,76.893466,7,7,0.000504795557799,2.5530166720373622e-05,0.0001476590543908,"Mundhela Kalan Village (13 m), Mundela Kalan Depot (85 m), Mundhela Kalan School (498 m), Mundhela Kalan School (499 m), Mundhela School II (529 m)",Najafgarh,Grey Line,8701.64,104.42
Mundhela School II,28.614198,76.895717,7,7,0.000504795557799,0.000203635312252,0.0001128288013798,"Mundhela School II (14 m), Mundhela Khurd School (218 m), Mundhela Khurd School (229 m), Mundhela Khurd Village (418 m), Mundhela Khurd Village (424 m)",Bahadurgarh City,Green Line,9336.13,112.04
Mundhela Khurd School,28.616066,76.896431,10,10,0.0007571933366986,0.0011871864953557,0.0001574825757068,"Mundhela Khurd School (21 m), Mundhela School II (218 m), Mundhela School II (231 m), Mundhela Khurd Village (350 m), Mundhela Khurd Village (349 m)",Bahadurgarh City,Green Line,9118.85,109.43
Mundhela Khurd Village,28.617177,76.893091,10,10,0.0002523977788995,0.0,5.328849914352967e-05,"Mundhela Khurd Village (10 m), Mundhela Khurd School (349 m), Mundhela Khurd School (368 m), Mundhela School II (418 m), Mundhela School II (430 m)",Brigadier Hoshiyar Singh,Green Line,9256.73,111.09
Kalkaji Extension Pocket A-13,28.527083,77.266983,1,1,0.000504795557799,1.6651048591545017e-05,0.0001224409499005,"DDA Kalkaji Extension (9 m), DDA Kalkaji Extn (31 m), CRPF Camp Okhla Phase 1 (369 m), CRPF Camp Okhla Phase 1 (378 m), Crown Plaza (475 m)",Govind Puri,Violet Line,1934.98,23.22
Water Tank (March Shree),28.676576,77.062824,1,1,0.000504795557799,3.1567162823988536e-05,8.842430093220841e-05,"Qamruddin Nagar (209 m), Qamruddin Nagar Crossing (222 m), Nangloi Village (236 m), Nangloi Village NajafGarh Road (255 m), Kamruddin Nagar (268 m)",Nangloi,Green Line,671.95,8.06
Nangloi Village NajafGarh Road,28.678281,77.06457,1,1,0.000504795557799,7.638825295100259e-06,8.546261957458149e-05,"Nangloi Village (23 m), Nangloi Post Office (226 m), Nangloi Post Office (227 m), Water Tank (March Shree) (255 m), Nangloi Post Office (257 m)",Nangloi,Green Line,456.86,5.48
Alipur Garhi,28.8079726822067,77.1247544736169,23,23,0.0022715800100959,0.0135781387974492,0.0007775146397471,"Ali Pur Garhi (682 m), Alipur Garhi (1130 m), Bakauli Village (1151 m), Bakauli Village (1213 m), Bakauli crossing (1233 m)",Samaypur Badli,Yellow Line,7144.84,85.74
Safiyabad Crossing,28.85513,77.08893,43,43,0.0012619888944977,0.0010671083665993,0.0001844763558863,"shafiabad more (38 m), Safiyabad Crossing (42 m), Police Station Narela (193 m), Police Station Narela (205 m), Narela Terminal (327 m)",Samaypur Badli,Yellow Line,13161.5,157.94
Sanjay Colony (Safiabad),28.863,77.08554,8,8,0.0007571933366986,0.0009532371887977,0.0002642891492492,"Sanjay Colony (Safiabad) (26 m), Safiyabad Crossing (933 m), shafiabad more (956 m), Safiyabad Crossing (964 m), Ramdev Chowk / Pitori Johad (923 m)",Samaypur Badli,Yellow Line,14094.3,169.14
Safiabad Border,28.871125,77.081181,8,8,0.000504795557799,0.0,0.0001178313702627,"Safiabad Border (17 m), Shiv Mandir (87 m), Sanjay Colony (Safiabad) (996 m), Sanjay Colony (Safiabad) (1013 m), Narela A-5 (1770 m)",Samaypur Badli,Yellow Line,15088.1,181.06
Dilshad Garden GT Road (R-212),28.676863,77.313034,8,8,0.0007571933366986,0.0008733690827427,8.618537142921458e-05,"Dilshad Garden GT Road (137 m), Dilshad Garden GT Road (143 m), Dilshad Garden GT Road (162 m), R Block Dilshad Garden (306 m), Telephone Exchange (380 m)",Jhilmil,Red Line,138.56,1.66
Govt School Dilshad Garden,28.681256,77.313233,10,10,0.0020191822311963,0.0178982472650823,0.0005752631787527,"Dilshad Garden School (61 m), A Block Dilshad Garden Bloomfield Public School (175 m), GTB Enclave (202 m), GTB Enclave (219 m), R Block Dilshad Garden (250 m)",Jhilmil,Red Line,619.51,7.43
GTB Enclave,28.683188,77.312772,5,5,0.0010095911155981,0.0016022803265586,8.032696654797114e-05,"GTB Enclave (22 m), Govt School Dilshad Garden (219 m), GTB Hospital (213 m), Dilshad Garden School (274 m), A Block Dilshad Garden Bloomfield Public School (260 m)",Jhilmil,Red Line,829.94,9.96
Tahir Pur,28.685174,77.316516,46,46,0.0025239777889954,0.004955879952967,0.0004785979444788,"Tahir Pur (98 m), Police P D Gdn (266 m), A Block Dilshad Garden Bloomfield Public School (406 m), GTB Enclave (420 m), GTB Enclave (427 m)",Jhilmil,Red Line,1120.48,13.45
Nand Nagri Ext,28.687383,77.32018,4,4,0.0007571933366986,0.0,8.881721783074933e-05,"Nand Nagri Ext (20 m), Anand Gram (117 m), Anand Gram Ashram (158 m), Anand Gram Kusht Ashram (177 m), Tahirpur Village (186 m)",Dilshad Garden,Red Line,1280.14,15.36
Panchsheel Club,28.543236,77.213571,28,28,0.0022715800100959,0.0082824556592632,0.000279977678156,"Panchsheel Club (7 m), Sadhna Enclave (145 m), Sadhna Enclave (279 m), Panchsheel Enclave (360 m), Bhavishya Nidhi Enclave (396 m)",Panchsheel Park,Magenta Line,51.05,0.61
Nanak Piyau / DTC Colony,28.69105,77.1927833333333,5,5,0.0010095911155981,0.0032325530975429,0.0002142253951445,"Nanak Piyau / DTC Colony (17 m), Gurudwara Nanak Pyau (77 m), Gurudwara Nanak Pyau (100 m), Kalyan Vihar- (142 m), Kalyan Vihar (158 m)",Model Town,Yellow Line,1298.06,15.58
Sarai Kale Khan ISBT Terminal,28.585604259,77.258406482,3,3,0.0002523977788995,0.0,5.113069292797297e-05,"Sarai Kale Khan ISBT (210 m), ISBT Sarai Kale Khan (392 m), Sarai Kale Khan ISBT (527 m), Nizamuddin Railway Station (511 m), ISBT Sarai Kale Khan (584 m)",Hazrat Nizamuddin,Pink Line,366.49,4.4
Singhu School (T),28.862032,77.138075,6,6,0.0002523977788995,0.0,0.0001053034320646,"Singhu School (T) (24 m), Singhu Village (1284 m), Singhu Village (1300 m), Singhu Border GT Road (1417 m), Singhu Border GT Road (1452 m)",Samaypur Badli,Yellow Line,13013.55,156.17
Guru Govind Singh Marg Crossing,28.654026,77.203123,1,1,0.000504795557799,0.0,6.75792056601307e-05,"Mukhrajee Market (Rohtak Road) (76 m), MTNL (92 m), Guru Govind Singh Crossing (Faiz Road) (132 m), Guru Govind Singh Crossing (Faiz Road) (134 m), Delhi Jal Board (137 m)",Jhandewalan,Blue Line,1120.59,13.45
Model Basti,28.657186,77.203648,57,57,0.002776375567895,0.0102916210748247,0.0002821137116449,"Model Basti (6 m), Id Ghah (65 m), MODEL BASTI-DC2845 (82 m), Filmistan C (158 m), MTNL (269 m)",Pul Bangash,Red Line,1086.8,13.04
Chanakya Bhawan,28.58385,77.192083,10,10,0.0010095911155981,0.0003385028592781,0.00016847518729,"Palika Club (28 m), Chanakya Bhawan (38 m), Palika Club (38 m), Chankiya Bhawan (52 m), Akbar Bhawan (257 m)",Sarojini Nagar,Pink Line,1121.32,13.46
A Block Gopal Nagar,28.61726,76.9671,4,4,0.000504795557799,0.0004812608281529,0.0001734623424273,"A Block Gopal Nagar (24 m), Saraswati Enclave (221 m), Saraswati Enclave (250 m), Gopal Nagar (602 m), New Anaj Mandi (665 m)",Najafgarh,Grey Line,1593.09,19.12
Saraswati Enclave,28.61793,76.96466,4,4,0.000504795557799,4.272692840016092e-05,0.000145928991339,"Saraswati Enclave (29 m), A Block Gopal Nagar (250 m), A Block Gopal Nagar (272 m), CRPF Jharoda Crossing (540 m), CRPF Jharoda Crossing (563 m)",Najafgarh,Grey Line,1842.73,22.11
CRPF Jharoda Crossing,28.6203,76.95957,4,4,0.000504795557799,6.60704958809749e-05,0.0002015472049462,"CRPF Jharoda Crossing (25 m), Saraswati Enclave (563 m), Saraswati Enclave (590 m), Sainik Enclave Part 3 D Block (799 m), Sainik Enclave Part 3 D Block (799 m)",Najafgarh,Grey Line,2401.3,28.82
Sainik Enclave Part 3 D Block,28.6239761285886,76.9525407648908,4,4,0.000504795557799,0.0005279479631146,0.0001899805582083,"Sainik Enclave Part 3 D Block (7 m), CRPF Jharoda Crossing (799 m), CRPF Jharoda Crossing (822 m), Surakh Pur Village (904 m), Surakh Pur Village (908 m)",Najafgarh,Grey Line,3192.97,38.32
Surakh Pur Village,28.6269440469137,76.9439308993154,6,6,0.0007571933366986,0.0010319788722525,0.0003426742210791,"Surakh Pur Village (13 m), Sainik Enclave Part 3 D Block (904 m), Sainik Enclave Part 3 D Block (906 m), Bhagini Nivedita College (1578 m), Anaj Mandi (1537 m)",Najafgarh,Grey Line,4096.19,49.16
Tagore Garden (Gurudwara Road),28.647358,77.11605,12,12,0.0012619888944977,0.0025038326481895,0.0002519896750724,"Tagore Garden (Gurudwara Road) (26 m), Tagore Garden (178 m), Tagore Garden (186 m), Tagore Garden Gurudwara / Holy Child School (408 m), Tagore Garden Gurudwara / Holy Child School (408 m)",Tagore Garden,Blue Line,506.79,6.08
Tagore Garden Gurudwara / Holy Child School,28.650417,77.113733,3,3,0.0007571933366986,0.0009818609320447,0.0002809726513934,"Tagore Garden Gurudwara / Holy Child School (0 m), Holy Child School (26 m), Raghubir Nagar A Block (329 m), Tagore Garden (Gurudwara Road) (408 m), Tagore Garden (Gurudwara Road) (417 m)",Tagore Garden,Blue Line,742.45,8.91
Raghubir Nagar F Block,28.652281,77.1075701,8,8,0.0007571933366986,4.055985608037384e-05,0.0001584137110564,"Raghubir Nagar F Block (51 m), Raghubir Nagar F Block (105 m), K Block Baba Ramdev Mandir (191 m), Baba Ramdev Mandir (198 m), Netraheen School (480 m)",Tagore Garden,Blue Line,1075.66,12.91
Kiran Garden,28.620776,77.049872,116,116,0.0007571933366986,3.1860360881033284e-08,0.0001248827855598,"Kiran Garden (53 m), Kiran Garden (141 m), Kiran Garden (141 m), Kiran Garden (150 m), Om Vihar (168 m)",Nawada,Blue Line,472.02,5.66
Chand Pur Village,28.75137,77.00975,6,6,0.0012619888944977,9.558108264309987e-08,0.0001336734656115,"Chand Pur Village (18 m), Chand Pur Village (289 m), Chand Pur Village (296 m), Chand Pur Xing (455 m), Chandpur Kalan Crossing (455 m)",Ghevra,Green Line,7448.75,89.39
IIT Gate,28.542778,77.200665,80,80,0.0030287733467945,0.0058278046409287,0.0005180482361819,"IIT Gate (7 m), IIT Gate (88 m), IIT Gate (126 m), Mothers International School (214 m), Mother School (271 m)",Hauz Khas,Yellow Line,613.59,7.36
Mothers International School,28.54002,77.19939,37,37,0.0007571933366986,0.0015284666979437,0.0001739194804324,"Mother School (20 m), Mother School (64 m), Mothers International School (125 m), Adhchini Village (276 m), Adhchini Village (281 m)",Hauz Khas,Yellow Line,856.29,10.28
Adhchini Village,28.537676,77.198299,45,45,0.0012619888944977,0.0014257033247977,0.0002944342596207,"Adhchini Village (28 m), Adhchini (32 m), Adhchini Village (50 m), Adhchini (246 m), Mothers International School (281 m)",Hauz Khas,Yellow Line,1099.55,13.2
Air Force Officers Flats Dhaula Kuan,28.600967,77.167867,4,4,0.000504795557799,0.0,0.0001528727353151,"APS School Dhaula Kuan (83 m), Army Public School (195 m), Taj Palace (551 m), Taj Hotel (540 m), Dhaula Kuan (522 m)",Golf Course,Blue Line,862.96,10.36
CPRTI/ Delhi Jal Board,28.63715,77.1924,4,4,0.000504795557799,0.0,9.41089455306653e-05,"CPRTI (49 m), Ravinder Rangshala (488 m), Ravinder Rangshala (490 m), Ravinder Rangshala (489 m), Sir Ganga Ram Hospital (460 m)",Karol Bagh,Blue Line,842.78,10.11
East Vinod Nagar,28.62375,77.309883,3,3,0.0007571933366986,5.117372050078048e-06,0.0001568100693463,"gazipur xing (10 m), East Vinod Nagar (22 m), Vinod Nagar (47 m), Vinod Nagar (52 m), Vinod Nagar (101 m)",IP Extension,Pink Line,571.5,6.86
Khicripur Village,28.620943,77.313276,3,3,0.000504795557799,0.0001710846082209,0.0001104094962994,"Khicripur Village (11 m), khivhri pur village corner (432 m), East Vinod Nagar (455 m), Khichri Pur NH-24 (493 m), gazipur xing (465 m)",East Vinod Nagar – Mayur Vihar-II,Pink Line,775.97,9.31
Kirodi Mal College,28.683817,77.208065,5,5,0.0010095911155981,0.0001333645751286,0.0001912731209981,"Kirodi Mal College (42 m), Ramjas College / Mourice Nagar 2 (351 m), Ramjas College / Mourice Nagar 2 (360 m), Maurice Nagar II (379 m), Maurice Nagar II (385 m)",Vishwa Vidyalaya,Yellow Line,1403.29,16.84
Gopal Nagar,28.61593,76.97307,4,4,0.0007571933366986,0.0009852917372909,0.0001993061597024,"Gopal Nagar (215 m), Surakh Pur Crossing (321 m), Surakh Pur Crossing (331 m), New Anaj Mandi (371 m), New Anaj Mandi (387 m)",Najafgarh,Grey Line,996.21,11.96
DDA Flats Lado Sarai,28.529983,77.192133,46,46,0.0015143866733972,0.0073634422739103,0.0002642120366806,"DDA Flats Lado Sarai (17 m), DDA Flats Lado Sarai (24 m), Lado Sarai Crossing (166 m), T.B. Hospital (265 m), T B Hospital (302 m)",Shaheed Nagar,Red Line,1952.11,23.43
Ch Brahm Parkash Ayurvedic Hospital,28.5721,76.934817,6,6,0.0002523977788995,0.0,8.578616258154578e-05,"Ch Brahm Parkash Ayurvedic Hospital (6 m), Khera Dabar Village (987 m), Khera Dabar Village (992 m), Khera Dabar Village (1334 m), KharKhari Rondh (1339 m)",Najafgarh,Grey Line,6442.83,77.32
Khera Dabar Village,28.580773,76.937318,6,6,0.0015143866733972,0.0012913315037314,0.0004441796466764,"Khera Dabar Village (13 m), Khera Dabar Village (459 m), Ch Brahm Parkash Ayurvedic Hospital (990 m), Ch Brahm Parkash Ayurvedic Hospital (992 m), Udaseen Ashram Khera Dabar (1044 m)",Najafgarh,Grey Line,5625.77,67.51
Khera Dabar Village,28.584136,76.934582,6,6,0.0015143866733972,0.0012913315037314,0.0004441796466764,"Khera Dabar Village (459 m), Khera Dabar Village (471 m), Udaseen Ashram Khera Dabar (627 m), Udaseen Ashram Khera Dabar (639 m), Surehra Community Centre (1256 m)",Najafgarh,Grey Line,5622.63,67.47
Udaseen Ashram Khera Dabar,28.586164,76.928462,4,4,0.000504795557799,0.0002825687575161,0.0002147756537576,"Udaseen Ashram Khera Dabar (19 m), Khera Dabar Village (639 m), Khera Dabar Village (1052 m), Khera Dabar Village (1065 m), Jaffar Pur Kalan (1097 m)",Najafgarh,Grey Line,6018.11,72.22
Surehra Community Centre,28.595465,76.936243,4,4,0.000504795557799,3.186036088103329e-07,0.0001899148081523,"Surehra Community Centre (14 m), Surehra Village (346 m), Surehra Village (360 m), School Surhera Crossing (886 m), School Surhera Crossing (900 m)",Najafgarh,Grey Line,4884.23,58.61
Surehra Village,28.5985889521003,76.9363090139898,4,4,0.000504795557799,0.0002222905210047,0.0001596694876412,"Surehra Village (19 m), Surehra Community Centre (346 m), Surehra Community Centre (357 m), School Surhera Crossing (599 m), School Surhera Crossing (617 m)",Najafgarh,Grey Line,4756.52,57.08
School Surhera Crossing,28.602687,76.932038,4,4,0.000504795557799,0.0007265125923079,0.0001301891081636,"School Surhera Crossing (21 m), Surehra Crossing (178 m), Surehra Crossing (202 m), Surehra Village (617 m), Surehra Village (617 m)",Najafgarh,Grey Line,5038.76,60.47
Maruti,28.5217,77.2937,4,4,0.000504795557799,0.0,0.0001249687326813,"Maruti Factory (22 m), Haldiram (27 m), Haldiram (37 m), Haldiram (299 m), Ali Village (676 m)",Mohan Estate,Violet Line,249.41,2.99
Ram Vihar,28.657733,77.310467,16,16,0.0015143866733972,0.0002810142125171,0.0002370550989444,"Ram Vihar (20 m), Ram Vihar (21 m), Anand Vihar (74 m), Ram Mandir Paschim Vihar (208 m), Surya Niketan (222 m)",Karkarduma,Blue Line branch,1037.14,12.45
Yojana Vihar/ Yamuna Sports Complex,28.664892,77.314944,9,9,0.0012619888944977,0.0008058615410206,0.0003203755548415,"Vivekanand Mahila College (76 m), Vivekanand Mahila College (92 m), Vivekanand Mahila College (216 m), Vivekanand Mahila College (225 m), Vivek Vihar Terminal (340 m)",Jhilmil,Red Line,1221.71,14.66
Kerala School,28.615983,77.341,6,6,0.0012619888944977,3.2922372910401057e-07,0.0001429319100927,"Khora Cly Corner (60 m), Mayur Vihar Phase III Xing (75 m), Khora Colony (116 m), Mayur Vihar Ph III Paper Market (177 m), Mayur Vihar Phase III Terminal / Paper Market (197 m)",Trilokpuri Sanjay Lake,Pink Line,3156.21,37.88
Trilok Puri 16 Block,28.611899,77.307751,3,3,0.0010095911155981,0.0003585875463159,0.0002146076525938,"Trilok Puri 16 Block (23 m), Trilokpuri Block 13 (39 m), Trilok Puri 13 Block (171 m), Trilokpuri 13 Block (184 m), Trilokpuri Block 13 (184 m)",Trilokpuri Sanjay Lake,Pink Line,203.27,2.44
Palam Vihar More,28.533183,77.060433,3,3,0.000504795557799,0.0,0.0001152104465522,"Bijwason School (42 m), Shri Golok Dham Bijwasan School (92 m), Shri Golok Dham Bijwasan School (132 m), Pushpanjali (Farm) (372 m), Bamnoli (634 m)",Dwarka Sector 21,Blue Line,2074.82,24.9
Dera Kalan Terminal,28.4286503803007,77.1872355752786,2,2,0.0002523977788995,0.0,0.0001980091011215,"Bhati Kalan Village (63 m), Dera Kalan Terminal (105 m), Bhati Kalan More (208 m), Pahari Area (215 m), Pahari Area (299 m)",Ghitorni,Yellow Line,8120.45,97.45
Dera Mandi,28.4394446744227,77.1767798189343,2,2,0.000504795557799,0.000504795557799,0.0002802844993156,"Dera Mandi (36 m), dera village (149 m), Felli Bharta Nagar (883 m), Felli Bharta Nagar (888 m), Bhati Kalan More (936 m)",Ghitorni,Yellow Line,6597.45,79.17
Felli Bharta Nagar,28.4463411411466,77.1812905528814,2,2,0.000504795557799,0.0010093362327111,0.0001638328434968,"Felli Bharta Nagar (22 m), dera village (335 m), Dera More (533 m), Dera More (541 m), Dera More (556 m)",Ghitorni,Yellow Line,6123.1,73.48
Sheikh Sarai More,28.5328,77.2306,13,13,0.000504795557799,0.0,9.575109793125964e-05,"Sheikh Sarai More (18 m), Sheikh Sarai Phase II (28 m), Sheikh Sarai Phase II (155 m), Sheikh Sarai Phase II (155 m), Sheikh Sarai Phase II (187 m)",Chirag Delhi,Magenta Line,641.67,7.7
Poothkalan More,28.721245,77.078135,5,5,0.000504795557799,6.661641814162538e-05,9.599467002862144e-05,"Poothkalan More (29 m), Rohini Sec 23 Pocket C (53 m), Rohini Sec 23 Pocket 3 (72 m), Rohini Sec 23 Pocket 9 (152 m), Rohini Sec 23 Pocket 9 (164 m)",Rithala,Red Line,2838.22,34.06
Rohini Sec 23,28.719969,77.079934,5,5,0.000504795557799,4.074807010389911e-06,8.577587010277315e-05,"Rohini Sec 23 (33 m), Rohini Sec 23 Pocket 2 (64 m), Rohini Sec 23 Pocket 2 (99 m), Rohini Sec 23 Pocket 3 (158 m), Rohini Sec 23 Pocket C (174 m)",Rithala,Red Line,2663.68,31.97
Shani Mandir / Palla Crossing,28.803885,77.142958,21,21,0.0022715800100959,0.0266300202882695,0.0012166139190727,"Shani Mandir / Palla Crossing (15 m), Bakauli Crossing (26 m), Shani Dham Mandir GT Road (36 m), Palla More (94 m), Palla More (99 m)",Samaypur Badli,Yellow Line,6584.89,79.02
Indira Gandhi Stadium,28.6336,77.2469,39,39,0.0017667844522968,0.0006692366899135,0.0002756542811011,"IG Stadium (27 m), Indira Gandhi Stadium (93 m), Gandhi Darshan (344 m), Gandhi Darshan (358 m), Gandhi Darshan (377 m)",ITO,Violet Line,634.65,7.62
IP College,28.67961,77.22396,95,95,0.0015143866733972,0.0007136938495487,0.000323775691209,"IP College (10 m), IP College (77 m), IP College (79 m), Civil Lines Metro Station (128 m), Exchange Store (Hill Road) (214 m)",Civil Lines,Yellow Line,323.19,3.88
Bhartiya Vidya Bhawan,28.6213,77.2264,28,28,0.0010095911155981,0.0006819497597016,0.0001360859873504,"Bhartiya Vidya Bhawan (89 m), Kasturba Gandhi Road Crossing (216 m), Kasturba Gandhi Crossing (234 m), Max Muller Bhawan (246 m), Max Mueller Bhawan (396 m)",Barakhambha Road,Blue Line,948.33,11.38
Baroda House,28.617358,77.228653,72,72,0.0037859666834931,0.0069923752580491,0.000683914292153,"Baroda House (18 m), Baroda House (227 m), Baroda House (227 m), Bhartiya Vidya Bhawan (489 m), Patiala House (510 m)",Mandi House,Blue Line,1057.9,12.7
Centaur Hotel,28.547579,77.105495,2,2,0.0007571933366986,1.354100440363978e-05,0.0001302674811503,"Centaur Hotel / New Custom House (156 m), Centaur Hotel / New Custom House (157 m), Santoor Hotel (210 m), AMPC (Automated Mail Processing Centre) (590 m), AMPC (Automated Mail Processing Centre) (629 m)",Delhi Aerocity,Orange Line,1504.69,18.06
Khajuri Circle,28.705744,77.256144,2,2,0.000504795557799,1.2744144352413316e-07,0.000110432586827,"Khajuri (113 m), Khajuri (204 m), Khajuri (208 m), Khajuri (219 m), Khajuri Pusta (262 m)",Shyam Park,Red Line,1428.43,17.14
Khajuri School,28.711383,77.257017,6,6,0.0015143866733972,0.0018571386873708,0.000373403989427,"Khajuri School (13 m), Bihari Pur Gaon (274 m), Bihari Pur Gaon (285 m), Khajoori Khaas (342 m), SherPur Chowk (471 m)",Shyam Park,Red Line,1787.12,21.45
Bihari Pur Gaon,28.713933,77.257383,4,4,0.000504795557799,0.0,7.846529539692152e-05,"Bihari Pur Gaon (17 m), Khajuri School (282 m), Khajuri School (285 m), CRPF Camp (314 m), CRPF Camp (314 m)",Shyam Park,Red Line,1995.68,23.95
CRPF Camp,28.71675,77.257767,73,73,0.0042907622412922,0.0285771641445636,0.0008112252113294,"CRPF Camp (8 m), Bihari Pur Gaon (314 m), Bihari Pur Gaon (326 m), Delhi Police Training School (527 m), Karawal nagar (528 m)",Shyam Park,Red Line,2246.58,26.96
